Civic Offices Main Gas Meter,,m^3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Values,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
18/02/2012,96,2,0,3,0,3,0,2,0,3,0,2,2,0,1,1,3,0,2,0,3,0,2,0,3,1,8,7,6,4,7,5,4,8,3,6,7,3,7,4,5,7,3,6,4,4,6,3,5,5,3,6,5,3,5,5,3,5,3,2,8,4,2,7,4,4,4,4,5,5,4,7,5,3,6,3,6,4,4,5,4,4,2,2,2,7,11,13,13,9,10,8,8,7,8,8,6
19/02/2012,96,5,8,6,6,8,7,4,8,6,5,8,6,5,8,6,6,8,4,6,8,6,5,9,4,7,13,11,9,13,8,12,9,9,9,11,10,10,12,11,12,10,9,9,10,9,9,9,10,9,5,10,8,8,7,7,5,11,8,8,9,9,9,9,9,8,6,12,4,6,9,7,6,5,7,4,7,3,6,4,4,6,2,2,3,2,2,2,4,2,2,3,2,2,0,3,0
20/02/2012,96,2,0,2,3,0,24,60,45,30,20,23,20,25,19,21,20,23,18,22,20,22,18,26,17,19,23,26,24,23,28,46,50,50,49,44,47,39,40,44,35,40,37,38,38,34,34,35,40,27,41,28,38,29,37,28,31,28,36,28,31,32,32,28,30,19,10,7,10,8,5,8,8,6,5,6,4,4,6,3,6,4,2,2,2,3,2,2,2,2,2,2,2,0,3,2,0
21/02/2012,96,2,0,2,0,4,0,2,0,2,0,3,0,2,0,2,0,2,0,50,42,22,18,18,11,13,21,18,23,22,25,45,47,42,34,35,36,30,32,31,33,26,26,24,26,23,27,25,24,23,22,26,24,24,18,24,18,21,18,25,20,21,20,21,16,16,7,8,5,6,6,7,3,6,3,3,5,4,3,5,3,3,0,3,1,1,2,2,3,0,2,3,3,1,1,2,0
22/02/2012,96,2,0,3,0,2,2,0,3,3,0,2,0,2,2,0,3,0,2,2,6,56,33,18,18,13,20,19,19,19,20,43,35,32,30,30,29,27,30,27,29,27,27,22,20,25,22,23,19,20,18,22,21,20,23,19,15,23,19,14,21,20,24,20,22,13,6,6,3,8,5,5,7,3,5,3,3,3,4,3,3,5,4,2,2,0,4,2,2,2,2,0,3,3,2,0,3
23/02/2012,96,0,2,0,2,0,2,0,3,0,1,1,0,2,0,2,0,2,0,3,0,2,53,31,18,14,18,15,21,19,15,42,38,28,28,28,27,27,23,26,20,29,19,22,22,21,18,24,18,18,20,18,19,22,19,15,18,15,14,18,17,18,17,17,16,12,3,5,3,5,6,4,5,4,2,2,5,3,2,3,2,2,0,2,3,0,2,2,0,3,3,0,2,2,0,2,0
24/02/2012,96,3,0,2,0,2,0,0,2,0,4,0,2,0,2,0,0,2,0,3,0,2,23,48,20,18,17,15,19,17,18,36,44,33,17,34,31,27,30,27,30,24,26,26,16,0,1,39,36,30,21,24,20,22,18,24,20,21,20,20,17,25,17,20,19,13,9,3,6,7,4,7,4,3,6,2,5,4,2,3,2,2,1,2,2,1,2,3,2,1,1,2,3,2,0,2,0
25/02/2012,96,3,1,1,2,1,3,0,2,0,2,0,2,0,3,2,0,2,0,3,0,2,2,0,2,0,11,5,7,5,7,4,5,6,3,7,5,4,5,2,5,4,3,4,5,2,5,4,2,5,3,4,3,5,2,4,4,4,2,6,2,3,5,3,3,3,5,2,3,5,3,2,6,2,4,3,4,3,2,7,3,2,2,0,3,3,2,1,1,3,2,2,2,0,3,2,0
26/02/2012,96,3,0,3,0,2,1,1,3,0,2,0,2,0,2,0,3,2,0,2,0,4,0,2,1,1,8,8,6,4,10,11,8,8,8,7,4,8,5,4,7,4,7,3,6,4,5,7,3,6,4,5,5,4,7,3,5,6,9,6,7,7,9,7,4,8,7,4,7,6,4,7,5,4,5,2,6,3,2,3,3,4,0,3,2,2,2,3,2,2,4,2,2,2,3,0,2
27/02/2012,96,0,2,1,1,3,0,2,2,0,3,56,55,32,21,19,22,16,21,17,20,21,14,18,14,15,23,19,23,20,22,45,49,35,34,33,32,27,30,29,29,28,30,26,26,26,27,23,26,21,26,20,23,21,26,18,24,23,22,19,23,23,21,20,22,13,8,4,5,8,4,6,6,2,5,3,2,3,6,2,2,3,1,1,2,2,0,3,2,2,1,3,2,2,0,2,3
28/02/2012,96,0,2,0,2,0,2,0,3,1,1,1,1,2,0,3,0,2,0,3,0,29,52,24,18,10,17,23,19,20,21,43,35,32,27,32,27,28,26,29,25,26,19,25,22,22,21,23,20,20,23,20,20,22,17,20,19,20,21,19,19,20,19,17,20,12,9,2,7,6,3,8,3,4,5,2,3,3,3,4,2,2,0,3,0,2,2,2,0,3,2,0,2,2,0,3,0
29/02/2012,96,2,0,2,2,0,3,0,2,0,2,2,0,3,2,0,2,0,2,3,0,2,55,37,21,18,21,18,19,22,19,41,38,26,30,26,29,21,25,21,26,18,23,22,20,20,22,19,18,22,18,17,23,19,22,17,18,18,22,18,19,22,13,19,22,12,3,5,3,5,5,4,6,4,2,4,3,3,2,3,2,2,2,0,3,0,2,2,2,0,3,2,2,0,2,0,3
1/3/12,96,0,2,0,2,0,1,1,0,3,0,2,0,2,0,2,0,3,0,0,2,2,40,41,20,20,19,20,21,19,19,42,27,29,25,29,24,25,20,27,21,21,19,24,17,18,20,22,14,15,19,16,14,14,17,16,14,20,18,13,18,18,18,18,22,12,3,5,3,5,7,2,7,2,3,4,3,2,3,2,2,2,3,0,2,2,0,2,3,0,2,1,1,3,0,2,0
2/3/12,96,2,2,0,3,0,2,0,2,1,3,2,0,2,0,2,0,3,2,0,2,0,18,55,24,23,15,23,19,22,18,40,36,30,27,29,26,27,26,29,23,24,18,24,17,20,20,20,17,20,17,19,21,15,25,20,23,20,24,17,22,21,21,18,25,10,9,5,5,7,5,6,5,4,4,0,3,3,3,2,3,4,0,2,0,3,2,0,2,3,2,1,2,2,2,0,3
3/3/12,96,0,2,0,2,4,0,2,0,2,0,2,2,0,3,0,2,1,1,2,0,4,1,1,2,0,9,7,6,4,8,3,4,5,4,4,5,3,5,3,3,5,3,3,5,3,3,5,3,3,4,3,4,2,6,2,3,5,2,3,4,4,2,4,4,4,2,4,4,2,3,5,3,2,5,3,2,4,4,3,3,2,2,3,3,1,1,4,1,2,2,3,3,2,2,0,3
4/3/12,96,1,1,2,1,2,2,0,3,3,0,2,0,2,2,0,3,0,2,2,0,2,2,1,3,5,22,14,13,13,13,12,12,11,10,12,10,11,11,10,11,10,8,10,6,8,8,8,6,6,8,5,6,8,6,4,8,8,8,8,8,9,8,6,6,8,6,6,7,7,8,4,7,7,7,3,6,4,5,5,3,6,3,2,3,2,2,3,3,5,2,2,2,3,2,2,0
5/3/12,96,3,2,0,2,4,0,2,7,65,49,31,24,24,22,20,23,21,21,19,23,21,19,22,21,18,24,25,27,23,30,42,51,49,50,46,42,42,35,40,33,34,34,32,33,32,26,32,25,31,25,30,25,28,24,23,21,24,28,25,24,20,25,22,26,11,11,5,7,7,8,7,7,3,5,4,4,5,4,2,6,3,2,0,3,2,0,2,3,2,0,2,2,3,0,2,0
6/3/12,96,2,0,3,0,2,0,2,0,4,2,0,2,0,3,0,2,0,2,53,40,23,20,16,19,18,19,19,23,21,25,46,46,45,39,31,37,29,38,35,39,28,33,30,29,25,30,22,27,23,27,26,28,25,26,24,24,24,25,23,19,26,24,27,20,15,10,7,8,4,6,9,6,2,5,4,3,5,3,3,3,3,2,0,3,1,1,2,0,2,3,0,3,2,0,1,1
7/3/12,96,0,3,0,2,0,0,2,0,1,1,0,3,0,1,1,0,2,0,2,0,24,53,25,22,17,21,21,20,24,21,45,47,36,35,33,34,33,31,31,31,30,29,27,29,26,29,26,28,26,30,24,28,25,32,25,30,24,28,24,28,22,27,27,25,16,13,3,7,8,4,6,8,5,4,5,3,6,4,3,6,4,2,2,0,3,2,2,1,2,2,2,4,0,2,0,2
8/3/12,96,2,0,3,0,2,1,1,3,0,2,0,2,2,0,4,0,2,0,3,53,41,23,20,16,21,20,20,22,23,24,48,46,47,38,44,40,30,38,35,32,28,31,26,30,24,28,24,26,23,24,26,24,27,22,28,21,25,21,27,21,21,22,24,21,11,9,7,5,6,6,5,5,4,2,3,5,2,4,3,5,3,0,2,3,0,2,2,2,0,3,2,1,1,3,0,2
9/3/12,96,0,2,0,2,0,0,3,1,1,2,0,4,0,2,1,1,0,2,3,0,25,52,25,21,13,15,22,19,19,21,43,35,30,27,30,25,27,22,26,24,28,19,22,21,21,19,23,17,20,21,20,20,21,18,23,20,19,23,18,20,21,20,17,23,10,8,3,6,6,3,7,3,4,4,3,2,3,5,0,2,5,1,2,0,2,0,3,1,1,2,0,2,0,3,0,2
10/3/12,96,0,2,0,3,0,2,0,2,0,2,0,3,0,3,0,2,0,3,2,0,2,0,2,0,3,6,8,5,5,5,4,2,3,4,4,3,2,2,3,2,2,4,2,2,4,2,2,2,3,2,2,4,2,2,2,5,3,4,2,5,3,2,4,3,4,3,2,4,3,4,2,3,5,2,2,4,3,4,2,2,3,0,2,0,2,1,1,3,0,2,1,2,3,0,2,0
11/3/12,96,2,0,2,0,3,0,2,0,2,0,3,0,2,0,2,0,2,0,3,2,0,2,0,3,0,8,8,4,6,8,8,9,7,8,6,6,7,3,6,6,3,7,3,6,6,3,7,4,5,5,5,5,4,7,4,5,6,3,7,3,6,5,3,7,3,6,6,2,6,2,4,3,3,4,2,2,4,3,1,4,2,0,2,0,3,0,2,2,0,3,3,2,0,3,0,2
12/3/12,96,0,2,0,2,0,3,0,2,0,2,26,60,39,25,20,18,16,23,18,15,16,20,15,18,15,22,19,21,22,19,45,43,31,31,31,28,26,30,29,30,25,25,23,25,20,23,25,27,22,23,25,22,23,22,25,18,25,21,19,19,24,16,23,19,13,9,3,7,6,4,8,4,4,4,3,3,3,3,3,2,3,0,3,1,1,2,0,3,2,0,2,2,0,3,0,2
13/03/2012,96,0,1,1,3,0,3,0,2,0,3,0,2,0,2,1,1,3,0,2,0,30,50,27,15,21,20,19,21,22,21,45,36,32,32,34,28,29,28,28,27,27,25,27,21,27,24,30,21,24,22,29,24,25,21,24,20,20,24,25,22,22,24,24,23,11,11,5,6,8,3,7,6,3,7,2,4,2,2,3,5,3,0,2,1,1,3,2,0,2,2,3,1,2,2,0,0
14/03/2012,96,3,2,0,2,0,0,3,0,2,0,2,0,4,0,2,0,2,0,3,0,56,36,26,18,19,20,19,24,22,26,47,48,42,35,36,37,30,32,35,30,28,29,27,29,25,27,21,24,20,23,16,26,17,22,21,19,15,24,17,19,20,20,20,22,11,9,3,6,7,4,7,5,3,5,2,3,3,3,3,3,2,0,2,4,0,2,2,0,2,0,3,2,0,2,0,3
15/03/2012,96,0,2,0,2,0,2,3,1,2,0,2,0,3,0,2,0,2,2,0,3,8,57,36,17,18,19,23,20,23,23,44,38,36,30,34,33,30,30,32,29,29,24,26,21,23,17,21,22,18,17,24,17,19,17,23,19,15,13,23,18,15,18,21,15,12,4,0,4,2,4,3,1,2,0,0,3,0,2,0,2,0,0,2,0,3,0,2,0,0,2,0,2,0,3,0,0
16/03/2012,96,3,0,2,0,0,2,0,3,0,2,0,0,2,0,2,0,3,0,2,0,0,5,54,29,17,15,12,12,13,15,38,26,26,20,25,20,22,20,23,18,22,21,20,16,21,19,21,25,20,19,22,20,17,23,18,21,20,22,16,22,19,21,19,24,9,7,3,4,4,4,3,2,2,0,3,0,0,2,0,2,0,2,0,3,0,2,0,1,1,0,2,0,3,0,2,0
17/03/2012,96,2,0,2,0,2,2,0,2,0,2,0,1,2,0,2,0,2,0,2,0,3,0,2,0,1,1,2,1,3,2,1,1,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0,3,0,2,0,3,0,3,0,2,0,2,0,2,0,0,2,0,3,0,0,2,0,2,0,3,0,3,0
18/03/2012,96,0,2,0,2,0,3,0,2,0,0,2,0,2,0,3,0,2,0,0,2,0,3,0,3,0,2,0,3,2,6,5,5,6,3,5,4,4,3,5,2,4,5,2,6,3,4,6,2,2,6,2,2,4,4,3,3,3,4,3,3,4,2,4,2,5,2,3,3,1,1,2,0,2,0,3,0,0,2,0,2,0,2,0,3,0,2,0,2,0,0,3,0,2,0,2,0
19/03/2012,96,2,0,3,0,1,1,0,2,28,62,47,28,26,22,22,20,23,19,20,20,20,19,23,16,22,18,20,18,24,19,49,44,39,33,32,33,32,30,31,28,27,26,25,27,27,28,26,25,23,21,27,21,27,25,27,23,30,24,27,22,25,23,28,24,17,9,8,7,8,7,7,8,4,4,7,2,4,5,2,5,4,0,3,2,0,2,3,0,2,2,0,2,3,0,2,0
20/03/2012,96,0,2,4,0,2,0,2,0,2,0,3,0,2,0,1,1,1,2,8,57,38,22,17,20,15,19,22,20,25,22,47,48,35,40,29,33,26,28,24,28,23,30,25,29,23,27,24,29,23,22,24,24,21,19,26,18,20,20,21,16,22,16,22,19,11,9,3,7,6,5,6,6,2,7,4,4,4,2,3,6,2,0,2,3,0,2,2,3,0,2,2,0,2,3,0,0
21/03/2012,96,2,0,2,0,3,0,2,0,0,2,0,2,0,3,0,0,2,0,2,0,33,50,29,17,19,19,19,22,21,20,45,36,31,30,31,32,30,26,30,25,28,20,24,21,24,19,24,22,21,20,23,18,20,22,18,18,22,18,20,20,21,23,23,21,11,11,3,7,5,6,6,5,5,4,2,5,5,2,3,3,2,2,2,0,3,2,0,2,3,0,2,2,0,2,0,3
22/03/2012,96,0,2,0,2,0,3,0,2,0,2,0,2,0,3,0,2,0,2,0,4,53,37,24,16,19,19,20,22,22,23,43,40,34,29,37,26,32,26,27,25,21,20,24,27,21,24,20,21,17,27,21,21,18,25,18,19,22,17,16,22,15,22,20,21,13,4,5,3,4,6,4,5,5,2,4,4,2,3,2,2,2,3,0,2,2,0,4,2,0,2,2,0,3,1,1,0
23/03/2012,96,2,0,3,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,3,0,2,53,36,26,15,23,19,23,21,23,44,42,33,29,29,26,29,20,22,20,22,21,28,21,22,17,25,16,20,21,21,18,24,18,22,20,21,14,23,19,19,22,18,15,16,3,5,3,5,5,4,7,2,3,5,4,4,2,3,3,4,0,2,3,0,2,2,0,2,3,0,2,2,0,2,0
24/03/2012,96,3,0,2,0,2,0,3,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,2,0,2,7,7,5,5,7,2,6,4,4,6,3,3,6,2,3,4,4,2,2,4,4,2,3,3,5,2,2,3,5,2,2,4,4,3,2,3,5,2,2,4,4,3,3,2,4,3,3,2,4,3,3,3,2,2,2,3,2,0,2,0,2,0,3,1,1,2,0,2,0,3,0
25/03/2012,96,2,0,1,1,1,2,2,0,1,1,1,1,1,2,1,1,1,1,0,2,0,3,2,1,5,12,10,10,5,7,6,3,6,4,6,5,3,7,3,6,3,5,6,3,7,2,6,3,3,4,3,2,4,5,3,5,4,4,5,4,8,4,3,4,4,3,4,2,3,4,3,2,2,3,4,4,2,2,2,3,2,0,2,0,3,1,1,2,0,2,0,3,2,0,2,0
26/03/2012,96,2,0,0,3,0,2,1,1,1,2,1,1,43,52,28,22,20,16,17,22,18,13,12,14,20,19,44,37,29,30,30,29,28,26,22,24,17,20,18,16,23,14,18,15,17,16,15,18,15,17,16,15,18,18,14,14,14,12,15,15,13,13,19,14,11,3,2,4,4,3,2,2,6,2,3,2,4,4,2,2,3,0,2,0,2,3,0,2,1,1,2,0,3,0,2,0
27/03/2012,96,2,0,2,0,3,0,2,0,2,0,1,2,2,0,2,0,3,0,2,0,2,36,48,19,20,22,41,46,30,28,30,28,26,25,27,17,20,20,16,18,20,15,17,15,15,15,15,14,19,15,13,15,14,12,13,14,11,13,12,13,13,13,10,14,4,3,2,2,3,0,3,2,3,2,1,1,2,3,0,2,2,0,2,3,0,2,0,2,3,0,2,0,2,2,0,3
28/03/2012,96,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,2,1,1,3,0,2,16,56,24,25,18,44,35,32,26,31,25,29,24,26,19,20,15,23,15,14,14,13,13,15,16,10,13,11,11,12,10,14,10,14,9,11,10,9,12,9,12,10,12,5,2,2,2,3,1,1,2,2,3,2,0,2,3,0,2,1,1,2,0,3,3,0,2,3,0,2,2,2,0,3,0
29/03/2012,96,0,2,0,2,0,2,0,0,3,0,2,0,0,2,0,3,0,0,2,0,2,0,40,38,25,18,36,31,25,24,26,26,28,23,21,21,18,19,13,21,13,14,15,14,12,11,13,12,13,13,10,14,11,11,14,11,12,14,15,11,12,13,12,10,6,2,2,2,3,2,2,2,3,2,2,2,0,3,2,0,2,2,0,3,2,0,3,2,2,1,2,2,0,2,0,3
30/03/2012,96,0,2,0,2,0,3,0,2,0,2,0,1,1,2,1,0,2,0,2,0,2,0,41,38,23,19,41,28,28,24,21,25,23,23,19,25,17,21,19,20,16,21,18,17,22,15,20,21,19,16,19,17,16,22,14,20,18,18,15,22,19,14,14,17,8,4,4,2,3,5,2,4,5,2,4,4,4,2,2,3,2,2,1,1,3,0,2,1,1,2,0,4,0,1,0,2
31/03/2012,96,0,2,0,3,0,2,0,2,0,4,0,1,1,0,2,0,2,0,3,0,2,0,2,0,2,7,7,2,4,2,2,2,4,2,3,5,2,3,2,4,4,2,2,2,3,5,3,3,3,5,2,2,4,4,3,2,2,4,4,2,3,2,2,5,3,2,2,3,3,5,2,2,2,3,4,4,2,2,2,3,2,0,2,1,1,3,0,3,0,2,0,3,2,0,1,1
1/4/12,96,2,0,2,1,1,1,1,1,2,1,2,0,2,0,2,0,3,0,2,0,2,0,3,0,3,9,10,10,9,7,5,7,4,6,7,6,5,6,7,4,7,5,4,6,5,5,5,4,5,6,3,7,4,4,7,3,6,5,4,6,4,5,5,5,2,2,4,3,4,3,3,2,3,3,2,2,4,2,2,4,2,0,3,0,3,0,2,0,3,0,2,0,4,0,0,2
2/4/12,96,0,2,0,3,1,0,2,0,3,0,20,62,45,27,19,21,21,17,18,17,18,17,18,21,20,19,45,40,31,28,30,27,28,25,26,24,26,23,28,21,23,22,25,19,22,22,23,19,25,20,22,26,25,21,19,20,22,20,21,20,20,22,25,22,10,8,3,7,2,3,6,3,4,5,2,6,3,4,3,5,2,2,1,1,2,0,3,0,2,2,0,4,0,2,0,2
3/4/12,96,0,0,2,0,3,0,2,0,2,0,2,0,2,0,2,1,1,1,0,2,46,45,20,20,18,20,44,47,35,34,32,32,28,34,30,30,28,29,27,29,28,28,27,26,23,25,23,28,22,26,21,27,23,27,23,24,24,27,26,24,25,23,26,24,18,7,6,5,6,4,4,6,3,5,4,3,3,5,2,2,4,2,2,1,1,3,2,2,2,3,2,2,3,0,2,0
4/4/12,96,2,0,0,2,0,3,0,2,0,2,0,6,13,12,8,13,9,8,42,34,18,20,18,18,15,22,44,49,45,46,39,44,40,35,41,36,38,38,33,35,36,30,36,31,28,31,30,30,28,28,28,28,28,26,27,25,30,26,29,24,28,23,27,25,14,10,4,8,4,4,8,5,4,6,3,6,4,3,5,3,3,3,2,2,1,2,3,2,3,0,2,2,2,0,3,0
5/4/12,96,2,0,2,0,3,0,0,2,0,1,1,0,3,0,2,0,0,2,43,48,26,20,16,17,23,19,43,48,49,44,39,36,32,36,36,37,29,31,31,30,32,29,29,26,28,24,27,23,29,24,28,23,24,24,26,23,21,24,22,23,18,26,21,22,10,8,4,6,4,4,4,3,6,3,2,6,2,3,2,2,2,3,2,2,3,4,2,3,2,2,4,2,2,3,3,0
6/4/12,96,2,5,0,2,4,2,0,6,0,2,3,4,2,2,3,2,2,4,2,28,55,29,22,19,19,16,41,47,48,41,34,34,39,36,29,35,30,29,28,29,27,27,28,26,26,18,22,23,25,18,23,19,22,21,27,20,23,21,25,19,20,22,23,21,11,8,5,4,4,4,5,3,6,2,3,6,3,3,2,2,2,3,2,2,0,3,3,2,2,2,0,3,2,3,0,2
7/4/12,96,3,0,2,2,1,4,0,2,2,1,5,0,2,2,1,2,4,1,2,3,2,0,2,2,4,3,5,2,2,3,3,3,3,4,3,3,4,4,3,2,6,2,2,4,4,4,2,3,5,2,2,3,2,4,4,2,2,2,4,3,3,3,3,2,2,4,3,2,4,2,2,4,3,3,3,2,2,2,2,3,2,2,4,1,1,2,2,3,2,1,2,2,3,1,1,2
8/4/12,96,2,0,3,2,1,2,0,2,3,0,2,2,0,2,4,0,2,2,0,3,2,0,2,2,3,7,11,5,7,6,3,7,3,5,6,4,6,5,4,6,3,7,5,4,6,3,7,3,6,4,5,5,4,6,4,5,5,3,8,3,5,5,4,5,3,3,2,4,3,3,2,3,2,3,5,2,2,2,3,2,2,3,3,0,2,2,2,3,3,1,1,2,3,2,0,2
9/4/12,96,2,0,4,2,0,2,2,0,3,25,62,48,23,24,18,25,17,21,21,19,18,21,19,18,22,19,46,49,45,31,34,35,30,36,28,38,26,34,31,28,33,29,30,27,31,28,32,25,29,25,29,25,26,22,25,22,24,23,24,22,25,21,24,17,15,5,6,3,3,5,3,2,3,5,2,2,2,4,2,2,2,2,4,2,2,4,4,3,2,2,4,4,2,0,4,2
10/4/12,96,2,0,5,0,3,3,3,2,3,0,5,0,4,4,0,3,5,6,61,36,27,17,19,15,20,23,43,46,45,47,38,37,40,35,38,35,31,35,30,29,29,32,28,32,26,26,22,26,22,25,26,24,26,28,24,25,24,26,26,23,19,20,27,26,13,7,6,3,5,4,3,4,4,2,2,2,4,2,2,3,5,0,2,3,3,2,3,2,3,2,3,2,3,2,0,3
11/4/12,96,2,3,2,3,3,2,0,2,3,3,2,3,2,3,3,2,1,5,38,50,28,20,19,16,21,22,44,45,45,40,40,36,34,37,37,28,37,28,31,26,29,21,24,22,27,24,22,20,25,20,20,16,22,16,24,20,22,18,19,20,24,21,23,18,10,6,2,2,6,3,3,3,4,3,2,3,2,4,2,3,3,0,3,2,2,3,2,2,1,2,3,2,3,1,4,0
12/4/12,96,2,2,1,3,2,2,0,6,0,2,2,4,1,3,3,0,3,2,9,57,39,23,18,18,19,19,46,44,47,38,35,35,32,40,31,35,28,29,28,28,22,25,22,26,21,23,19,25,19,21,18,22,16,19,21,20,23,18,19,21,19,19,18,18,7,3,3,4,3,2,5,3,2,3,2,4,3,2,2,3,2,1,2,3,2,0,3,2,2,2,3,1,2,2,1,2
13/04/2012,96,2,3,2,1,2,2,0,2,2,1,3,1,2,2,3,0,4,0,2,9,56,38,18,22,18,17,45,45,37,38,32,35,27,32,31,33,25,29,23,28,20,25,18,22,20,26,20,23,22,26,19,22,21,26,19,19,19,27,20,22,20,26,19,22,13,7,6,3,4,5,3,4,4,3,5,3,2,2,4,2,2,3,2,3,2,3,1,3,3,3,2,0,2,4,2,2
14/04/2012,96,0,2,3,3,1,1,2,4,2,2,0,3,4,1,3,2,3,0,4,2,2,2,4,1,1,6,3,2,3,5,2,2,2,7,3,3,5,3,3,4,5,2,3,5,3,2,5,3,4,2,3,5,2,2,4,3,4,3,2,2,5,3,3,2,3,5,2,3,3,3,5,2,2,2,4,4,3,2,2,4,2,2,1,4,2,3,3,2,2,5,3,2,3,3,1,1
15/04/2012,96,3,3,0,5,3,1,1,8,13,11,13,12,9,8,6,11,7,9,8,7,8,8,4,8,8,8,13,8,8,12,7,5,8,8,8,7,6,7,7,4,8,5,6,5,5,7,4,6,6,4,7,3,6,6,4,7,4,5,6,4,6,5,6,4,3,3,5,2,2,2,4,4,3,2,3,5,3,3,3,2,4,1,3,2,2,3,4,1,2,2,6,3,2,0,2,4
16/04/2012,96,2,2,0,2,4,2,3,16,63,49,39,25,24,21,24,24,23,19,23,24,20,21,23,22,20,26,39,45,30,37,29,28,28,24,30,29,29,38,28,27,27,28,28,22,23,30,27,22,23,21,25,22,26,20,23,22,26,22,23,24,26,19,20,23,18,8,5,3,6,3,3,4,3,4,2,2,5,3,2,3,2,2,4,3,2,4,2,3,2,3,2,2,3,3,2,0
17/04/2012,96,2,2,4,0,2,2,2,3,0,2,3,2,1,2,2,2,3,0,23,54,39,23,23,15,21,20,38,48,35,38,38,27,40,35,30,36,29,31,29,26,25,27,25,29,24,25,22,23,23,23,19,22,23,31,23,27,23,25,18,20,21,29,24,24,10,11,3,6,4,5,5,4,4,5,7,3,2,6,3,3,6,2,2,2,3,3,2,3,3,2,2,2,4,2,2,2
18/04/2012,96,3,3,2,1,1,3,2,3,3,2,2,2,0,4,2,2,3,3,2,24,53,39,21,22,17,25,38,45,45,39,35,37,33,33,38,27,35,29,30,27,31,27,27,24,25,25,28,24,23,18,26,20,21,21,21,18,22,18,19,21,21,20,22,20,12,9,4,5,5,4,5,5,3,5,6,3,6,3,2,7,3,2,3,2,3,2,2,3,2,1,2,2,3,2,3,2
19/04/2012,96,3,3,3,4,3,2,2,4,4,2,4,2,4,4,3,2,4,4,3,43,51,33,21,22,22,21,44,45,44,40,32,37,32,34,32,27,30,26,29,24,29,24,25,21,21,23,23,18,23,18,19,18,19,22,19,13,18,12,19,13,13,19,16,18,8,3,3,6,3,2,4,4,2,4,2,2,3,2,3,2,3,2,0,3,1,1,3,0,2,3,0,3,1,1,2,1
20/04/2012,96,2,3,0,2,2,0,3,3,0,2,2,4,2,2,0,3,3,2,3,0,50,46,24,20,17,25,37,43,39,26,39,28,35,29,28,26,28,25,24,20,22,20,19,22,20,23,20,20,23,14,20,24,20,22,17,15,24,13,13,13,15,17,18,19,12,6,4,3,5,3,3,3,4,3,4,2,2,2,2,3,4,1,2,3,0,3,0,2,2,2,1,3,0,2,2,0
21/04/2012,96,3,2,0,3,2,0,3,2,3,3,2,1,1,2,4,2,0,2,2,1,2,6,5,3,7,8,7,5,7,5,4,6,6,3,7,3,5,4,3,5,5,4,6,4,4,6,3,5,5,2,7,2,4,6,2,6,3,3,6,3,3,6,2,5,4,3,5,4,3,6,2,3,3,2,4,4,2,2,3,3,3,1,0,2,2,2,2,2,1,1,2,3,0,2,2,0
22/04/2012,96,3,3,0,2,2,0,2,3,0,2,3,0,2,3,0,2,2,0,2,3,1,6,4,5,5,9,9,9,6,5,7,4,3,7,2,6,4,3,6,4,3,6,3,3,6,2,6,3,3,7,2,3,7,2,5,4,4,4,4,4,5,4,3,5,3,4,6,2,5,5,2,2,5,3,2,4,2,2,2,2,3,2,0,3,0,3,2,0,2,2,0,2,3,1,1,3
23/04/2012,96,1,1,3,2,2,3,3,2,0,54,54,38,23,26,18,21,20,20,17,22,18,20,21,18,21,25,47,34,31,29,30,27,27,25,24,25,25,27,25,27,23,23,34,33,26,30,26,29,23,27,25,26,20,25,21,27,17,23,20,24,17,21,18,16,12,7,5,5,4,4,5,2,4,5,3,3,5,2,3,3,2,2,0,2,0,2,3,2,1,2,2,0,3,2,0,2
24/04/2012,96,4,1,1,2,2,0,2,4,0,2,2,3,2,2,3,3,2,2,2,28,52,26,23,18,16,23,41,48,43,32,35,31,34,28,29,27,27,18,21,22,22,17,20,18,19,22,26,22,26,20,24,20,22,16,16,19,22,20,19,21,19,12,12,13,12,3,5,3,3,4,4,2,3,3,3,3,4,2,2,2,3,0,2,0,3,2,0,3,2,1,1,3,0,3,2,2
